credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,fico_category,fico_cat_Poor,fico_cat_Fair,fico_cat_Good,fico_cat_Excellent,interest_tier,int_tier_Low,int_tier_Medium,int_tier_High,int_tier_Very High,dti_category,dti_cat_Low DTI,dti_cat_Medium DTI,dti_cat_High DTI,revol_util_category,util_cat_Very Low,util_cat_Low,util_cat_Medium,util_cat_High,util_cat_Very High,loan_amount,credit_years,credit_history_length,cred_hist_< 5 years,cred_hist_5-10 years,cred_hist_10-15 years,cred_hist_15+ years,fico_interest_interaction,dti_util_interaction,high_risk_flag,annual_income,monthly_income,payment_to_income_ratio,inquiries_per_year,combined_risk_score,has_delinquency,has_public_record,high_inquiries,high_utilization,meets_credit_policy
1,educational,0.0894,158.86,9.729134165,14.93,732,3569.958333,6109,43.9,1,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,Medium DTI,False,True,False,Medium,False,False,True,False,False,5000.029074572782,9.780707761643836,5-10 years,False,True,False,False,65.4408,655.427,0,16799.99999342531,1399.9999994521093,0.11347142861583569,0.20448417933958,0.3632238486145051,0,0,0,0,1
1,debt_consolidation,0.1461,275.81,11.65268741,13.36,677,4349.958333,2884,96.8,2,0,0,1,Fair,False,True,False,False,High,False,False,True,False,Medium DTI,False,True,False,Very High,False,False,False,False,True,8000.371599899177,11.917694063013698,10-15 years,False,False,True,False,98.9097,1293.2479999999998,0,115000.00030528053,9583.333358773378,0.028780173836643247,0.33563539883222143,0.6331292124307459,0,0,0,1,1
1,credit_card,0.1392,307.24,11.35040654,9.19,677,2069.958333,40,1.0,2,0,0,0,Fair,False,True,False,False,High,False,False,True,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,8999.73384196797,5.671118720547946,5-10 years,False,True,False,False,94.2384,9.19,0,85000.00038484143,7083.333365403453,0.04337505862714683,0.7053282072030963,0.4782597786759355,0,0,0,0,1
1,all_other,0.1218,90.75,10.81977828,1.92,727,3209.958333,0,0.0,3,0,0,1,Good,False,False,True,False,High,False,False,True,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,2725.1968316008765,8.794406391780822,5-10 years,False,True,False,False,88.54860000000001,0.0,0,49999.99977948582,4166.666648290485,0.02178000009605598,0.6822518465382211,0.3142015282058507,0,0,0,0,1
1,debt_consolidation,0.1183,497.01,11.38509209,19.7,732,6481.958333,32725,41.9,2,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,Medium DTI,False,True,False,Medium,False,False,True,False,False,15000.37440311941,17.758789953424657,15+ years,False,False,False,True,86.5956,825.43,0,87999.99969548982,7333.333307957485,0.0677740911436125,0.22524057159810196,0.44001946527644825,0,0,0,0,1
1,all_other,0.1287,336.34,11.04132055,13.63,712,2340.0,5338,86.1,1,0,0,0,Good,False,False,True,False,High,False,False,True,False,Medium DTI,False,True,False,Very High,False,False,False,False,True,10000.782006736186,6.410958904109589,5-10 years,False,True,False,False,91.6344,1173.543,0,62399.999728090814,5199.999977340901,0.0646807695126169,0.31196581196581197,0.5225013817269157,0,0,0,1,1
1,debt_consolidation,0.0774,280.97,10.9156156,11.88,777,11249.95833,8805,8.4,3,1,0,1,Excellent,False,False,False,True,Low,True,False,False,False,Medium DTI,False,True,False,Very Low,True,False,False,False,False,9000.671178623768,30.821803643835615,15+ years,False,False,False,True,60.139799999999994,99.79200000000002,0,55029.00011102322,4585.750009251935,0.06127023920473898,0.19466738771467076,0.19646675592834298,1,0,0,0,1
1,credit_card,0.1114,147.62,10.37349118,12.98,727,2069.958333,10491,27.0,3,0,0,1,Good,False,False,True,False,Medium,False,True,False,False,Medium DTI,False,True,False,Low,False,True,False,False,False,4499.916136244808,5.671118720547946,5-10 years,False,True,False,False,80.9878,350.46000000000004,0,31999.999942980376,2666.6666619150315,0.055357500098639496,1.0579923108046445,0.38366012432207036,0,0,0,0,1
1,major_purchase,0.1148,329.69,10.39352663,18.19,782,2160.958333,0,0.0,0,0,0,0,Excellent,False,False,False,True,Medium,False,True,False,False,Medium DTI,False,True,False,Very Low,True,False,False,False,False,10000.759747391225,5.920433789041096,5-10 years,False,True,False,False,89.7736,0.0,0,32647.600159596426,2720.6333466330357,0.12118134198715651,0.0,0.27990744831805325,0,0,0,0,1
1,credit_card,0.0894,57.19,11.21182037,13.28,717,4980.958333,34751,76.5,1,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,Medium DTI,False,True,False,High,False,False,False,True,False,1800.0230566210332,13.64646118630137,10-15 years,False,False,True,False,64.0998,1015.92,0,73999.99983821329,6166.666653184441,0.009274054074329982,0.1465581422682421,0.4239622476472328,0,0,0,1,1
1,major_purchase,0.1148,316.5,10.97382039,10.99,717,3660.0,4431,17.3,2,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,Medium DTI,False,True,False,Very Low,True,False,False,False,False,9600.656556308419,10.027397260273972,10-15 years,False,False,True,False,82.3116,190.127,0,58327.0001799583,4860.583348329858,0.06511564092584737,0.39890710382513667,0.38659633947982114,0,0,0,0,1
1,all_other,0.0894,381.26,10.37349118,18.56,757,4739.958333,16588,38.3,1,0,0,0,Excellent,False,False,False,True,Medium,False,True,False,False,Medium DTI,False,True,False,Low,False,True,False,False,False,11999.943881226352,12.98618721369863,10-15 years,False,False,True,False,67.6758,710.8479999999998,0,31999.999942980376,2666.6666619150315,0.14297250025475744,0.15400979264262238,0.3278276294878629,0,0,0,0,1
1,home_improvement,0.0894,444.81,11.2515607,15.8,752,9779.958333,1842,5.0,0,0,0,0,Excellent,False,False,False,True,Medium,False,True,False,False,Medium DTI,False,True,False,Very Low,True,False,False,False,False,14000.144357677947,26.79440639178082,15+ years,False,False,False,True,67.22879999999999,79.0,0,76999.99993564184,6416.666661303487,0.06932103901897889,0.0,0.2813367405872037,0,0,0,0,1
1,all_other,0.0894,245.44,10.77895629,16.63,732,3629.958333,15355,35.5,2,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,Medium DTI,False,True,False,Low,False,True,False,False,False,7725.085836983151,9.945091323287672,5-10 years,False,True,False,False,65.4408,590.365,0,48000.00000527866,4000.0000004398885,0.06135999999325211,0.4022084735042604,0.361146961785007,0,0,0,0,1
1,debt_consolidation,0.1496,415.74,10.59778407,19.78,687,1170.0,3147,73.2,0,0,0,0,Fair,False,True,False,False,High,False,False,True,False,Medium DTI,False,True,False,High,False,False,False,True,False,11999.74246533181,3.2054794520547945,< 5 years,True,False,False,False,102.77520000000001,1447.8960000000002,1,40045.99990578796,3337.1666588156636,0.12457873474845968,0.0,0.6236330742383608,0,0,0,1,1
1,credit_card,0.1913,918.02,11.90496755,18.54,662,4890.0,46031,77.4,1,1,0,1,Fair,False,True,False,False,Very High,False,False,False,True,Medium DTI,False,True,False,High,False,False,False,True,False,24999.332209997738,13.397260273972602,10-15 years,False,False,True,False,126.64059999999999,1434.996,1,147999.99959355473,12333.333299462895,0.0744340542584687,0.14928425357873212,0.7492177543650063,1,0,0,1,1
1,debt_consolidation,0.1531,515.27,11.00209984,15.5,672,3629.958333,7237,45.0,1,1,0,1,Fair,False,True,False,False,High,False,False,True,False,Medium DTI,False,True,False,Medium,False,False,True,False,False,14799.2396769847,9.945091323287672,5-10 years,False,True,False,False,102.88320000000002,697.5,1,59999.99992774572,4999.9999939788095,0.10305400012410156,0.2011042367521302,0.6012788160537927,1,0,0,0,1
1,small_business,0.16,703.15,10.56874953,8.14,757,1439.958333,2120,13.5,3,0,0,0,Excellent,False,False,False,True,High,False,False,True,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,20000.26564451534,3.9450913232876714,< 5 years,True,False,False,False,121.12,109.89000000000001,0,38900.000015305675,3241.6666679421396,0.216910025621595,1.520877340552881,0.3798195607585427,0,0,0,0,1
1,credit_card,0.1357,509.53,11.30220443,0.81,752,4770.0,981,1.1,7,1,0,1,Excellent,False,False,False,True,High,False,False,True,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,14999.784502250523,13.068493150684931,10-15 years,False,False,True,False,102.04639999999999,0.8910000000000001,0,80999.99970397934,6749.9999753316115,0.07548592620179498,1.071278825995807,0.29018144913295446,1,0,1,0,1
1,major_purchase,0.0859,240.24,11.22524339,10.5,757,14400.0,12952,27.2,0,0,0,0,Excellent,False,False,False,True,Medium,False,True,False,False,Medium DTI,False,True,False,Low,False,True,False,False,False,7600.305167580309,39.45205479452055,15+ years,False,False,False,True,65.0263,285.59999999999997,0,74999.99981111637,6249.999984259698,0.038438400096805124,0.0,0.266768672788564,0,0,0,0,1
1,debt_consolidation,0.1426,329.34,10.81977828,19.61,682,3150.958333,4301,93.5,0,1,0,0,Fair,False,True,False,False,High,False,False,True,False,Medium DTI,False,True,False,Very High,False,False,False,False,True,9600.61700964095,8.632762556164383,5-10 years,False,True,False,False,97.2532,1833.5349999999999,1,49999.99977948582,4166.666648290485,0.07904160034859588,0.0,0.6442453902929873,1,0,0,1,1
1,small_business,0.1565,139.95,10.91508846,10.82,697,7949.958333,405,6.2,1,0,0,0,Fair,False,True,False,False,High,False,False,True,False,Medium DTI,False,True,False,Very Low,True,False,False,False,False,4000.345093676612,21.780707761643836,15+ years,False,False,False,True,109.0805,67.084,0,54999.999768196554,4583.3333140163795,0.030534545583236594,0.09182438063477584,0.4889501225964999,0,0,0,0,1
1,credit_card,0.1322,642.22,11.47210347,10.95,712,4319.958333,19304,41.8,2,1,0,0,Good,False,False,True,False,High,False,False,True,False,Medium DTI,False,True,False,Medium,False,False,True,False,False,19000.583083368485,11.83550228219178,10-15 years,False,False,True,False,94.1264,457.7099999999999,0,95999.99995680261,7999.999996400217,0.0802775000361227,0.33796622269412063,0.4599567100589799,1,0,0,0,1
1,small_business,0.1565,227.41,9.903487553,18.9,727,2429.958333,24,6.0,0,0,0,0,Good,False,False,True,False,High,False,False,True,False,Medium DTI,False,True,False,Very Low,True,False,False,False,False,6500.310666330822,6.657420090410959,5-10 years,False,True,False,False,113.7755,113.39999999999999,0,20000.00000927743,1666.666667439786,0.13644599993670659,0.0,0.4733380068525713,0,0,0,0,1
1,debt_consolidation,0.1565,209.92,10.48893816,22.89,682,2519.958333,5019,98.4,1,0,0,0,Fair,False,True,False,False,High,False,False,True,False,High DTI,False,False,True,Very High,False,False,False,False,True,6000.374720004248,6.903995432876712,5-10 years,False,True,False,False,106.733,2252.376,1,35916.00008473665,2993.0000070613874,0.07013698613589561,0.28968732952458703,0.6935061608344423,0,0,0,1,1
1,major_purchase,0.1148,395.63,10.30895266,2.8,732,5250.0,8526,15.6,2,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,12000.972364525433,14.383561643835616,10-15 years,False,False,True,False,84.03359999999999,43.68,0,29999.999980671204,2499.999998389267,0.15825200010196067,0.2780952380952381,0.31554183269558167,0,0,0,0,1
1,all_other,0.1392,85.35,10.6454249,21.17,667,2519.958333,20323,78.8,3,0,0,0,Fair,False,True,False,False,High,False,False,True,False,High DTI,False,False,True,High,False,False,False,True,False,2500.0888016272825,6.903995432876712,5-10 years,False,True,False,False,92.84639999999999,1668.1960000000001,1,42000.00011484878,3500.0000095707314,0.024385714219031678,0.869061988573761,0.6549116300272129,0,0,0,1,1
1,debt_consolidation,0.1148,494.53,10.727663,8.84,737,4410.0,13819,56.4,0,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,Low DTI,True,False,False,Medium,False,False,True,False,False,15000.987951946925,12.082191780821917,10-15 years,False,False,True,False,84.6076,498.57599999999996,0,45600.00020508702,3800.0000170905846,0.13013947309890533,0.0,0.387908398969994,0,0,0,0,1
1,all_other,0.1183,530.15,12.22587527,6.29,727,7559.958333,41977,25.4,1,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,Low DTI,True,False,False,Low,False,True,False,False,False,16000.580450722831,20.712214610958902,15+ years,False,False,False,True,86.00410000000001,159.766,0,203999.99942342378,16999.99995195198,0.03118529420578774,0.09656137875965196,0.361383952170967,0,0,0,0,1
1,debt_consolidation,0.0774,206.05,14.12446477,0.62,782,4709.958333,20,0.1,2,0,0,0,Excellent,False,False,False,True,Low,True,False,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,6600.663047141785,12.90399543287671,10-15 years,False,False,True,False,60.526799999999994,0.062,0,1362000.0058680472,113500.00048900394,0.0018154184943810856,0.30998151082794306,0.12032707858381252,0,0,0,0,1
1,debt_consolidation,0.1357,543.5,11.00209984,18.58,697,2524.958333,24089,60.2,0,0,0,0,Fair,False,True,False,False,High,False,False,True,False,Medium DTI,False,True,False,High,False,False,False,True,False,15999.809387029536,6.917694063013699,5-10 years,False,True,False,False,94.5829,1118.5159999999998,1,59999.99992774572,4999.9999939788095,0.10870000013090068,0.0,0.5559714536807419,0,0,0,0,1
1,debt_consolidation,0.1253,803.2,11.00209984,17.9,732,4649.958333,26715,39.8,1,0,0,0,Good,False,False,True,False,High,False,False,True,False,Medium DTI,False,True,False,Low,False,True,False,False,False,23999.031902731655,12.739611871232876,10-15 years,False,False,True,False,91.7196,712.4199999999998,0,59999.99992774572,4999.9999939788095,0.16064000019344882,0.15699065404937254,0.4417875004059815,0,0,0,0,1
1,debt_consolidation,0.167,710.03,11.69524702,3.88,692,4650.958333,16725,99.0,1,0,0,0,Fair,False,True,False,False,Very High,False,False,False,True,Low DTI,True,False,False,Very High,False,False,False,False,True,19998.81634517525,12.742351597260273,10-15 years,False,False,True,False,115.56400000000001,384.12,0,119999.99978829804,9999.99998235817,0.07100300012526228,0.1569568995749591,0.6006215746175814,0,0,0,1,1
1,credit_card,0.1114,68.89,9.574983486,6.75,712,3149.958333,2256,53.7,0,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,Low DTI,True,False,False,Medium,False,False,True,False,False,2099.9811856517053,8.630022830136987,5-10 years,False,True,False,False,79.3168,362.475,0,14400.000006277085,1200.0000005230904,0.057408333308308544,0.0,0.41403097446608367,0,0,0,0,1
1,debt_consolidation,0.0774,249.75,10.23995979,16.5,772,6720.0,7943,25.1,0,0,0,0,Excellent,False,False,False,True,Low,True,False,False,False,Medium DTI,False,True,False,Low,False,True,False,False,False,8000.561009578552,18.410958904109588,15+ years,False,False,False,True,59.7528,414.15000000000003,0,28000.00002359446,2333.3333352995382,0.10703571419551965,0.0,0.2499503427993009,0,0,0,0,1
1,all_other,0.1287,840.83,13.71015004,1.16,747,4890.0,30706,44.0,1,0,0,0,Good,False,False,True,False,High,False,False,True,False,Low DTI,True,False,False,Medium,False,False,True,False,False,25001.36033395965,13.397260273972602,10-15 years,False,False,True,False,96.1389,51.04,0,899999.9979241972,74999.99982701644,0.011211066692524405,0.14928425357873212,0.34188463144062425,0,0,0,0,1
1,debt_consolidation,0.1392,327.72,11.19821472,13.55,682,8430.0,618,1.8,0,1,0,0,Fair,False,True,False,False,High,False,False,True,False,Medium DTI,False,True,False,Very Low,True,False,False,False,False,9599.63798558047,23.095890410958905,15+ years,False,False,False,True,94.9344,24.39,0,72999.99999047139,6083.333332539282,0.05387178082894964,0.0,0.49179496192985006,1,0,0,0,1
1,debt_consolidation,0.1183,157.39,9.862665558,22.69,717,3330.0,11023,79.3,0,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,High DTI,False,False,True,High,False,False,False,True,False,4750.224195301832,9.123287671232877,5-10 years,False,True,False,False,84.8211,1799.317,0,19199.999999695236,1599.999999974603,0.09836875000156141,0.0,0.5300392591100869,0,0,0,1,1
1,all_other,0.1322,253.51,11.19821472,11.74,682,4384.0,21075,59.8,2,1,0,0,Fair,False,True,False,False,High,False,False,True,False,Medium DTI,False,True,False,Medium,False,False,True,False,False,7500.292450351506,12.01095890410959,10-15 years,False,False,True,False,90.16040000000001,702.052,0,72999.99999047139,6083.333332539282,0.04167287671776828,0.33302919708029194,0.5424150128758685,1,0,0,0,1
1,all_other,0.1531,452.6,10.42821608,20.52,712,1200.0,1867,66.7,1,0,0,0,Good,False,False,True,False,High,False,False,True,False,High DTI,False,False,True,High,False,False,False,True,False,12999.273929790741,3.287671232876712,< 5 years,True,False,False,False,109.00720000000001,1368.684,0,33799.99995027649,2816.666662523041,0.1606863907689317,0.6083333333333334,0.5793466639275652,0,0,0,0,1
1,debt_consolidation,0.0705,92.7,10.59663473,9.48,772,6179.958333,1326,18.2,0,0,0,0,Excellent,False,False,False,True,Low,True,False,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,3000.003612893993,16.931392693150684,15+ years,False,False,False,True,54.425999999999995,172.536,0,39999.99987615706,3333.3333230130884,0.027810000086101804,0.0,0.19287070720674615,0,0,0,0,1
1,debt_consolidation,0.1114,196.83,10.77895629,8.82,722,3239.958333,3688,32.1,0,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,Low DTI,True,False,False,Low,False,True,False,False,False,5999.989792013721,8.87659817260274,5-10 years,False,True,False,False,80.4308,283.122,0,48000.00000527866,4000.0000004398885,0.04920749999458855,0.0,0.37856325097155646,0,0,0,0,1
1,debt_consolidation,0.1183,397.61,10.59663473,17.61,722,2190.0,7383,35.0,0,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,Medium DTI,False,True,False,Low,False,True,False,False,False,12000.359884960682,6.0,5-10 years,False,True,False,False,85.4126,616.35,0,39999.99987615706,3333.3333230130884,0.11928300036930894,0.0,0.43946268551172774,0,0,0,0,1
1,debt_consolidation,0.1357,285.34,10.81977828,5.78,682,4380.958333,3743,83.2,2,1,0,1,Fair,False,True,False,False,High,False,False,True,False,Low DTI,True,False,False,Very High,False,False,False,False,True,8399.973524369838,12.002625569863012,10-15 years,False,False,True,False,92.5474,480.896,0,49999.99977948582,4166.666648290485,0.06848160030202327,0.33326041679109486,0.548784579800566,1,0,0,1,1
1,major_purchase,0.1496,242.52,10.6454249,3.71,667,1920.0,1747,43.7,0,0,0,0,Fair,False,True,False,False,High,False,False,True,False,Low DTI,True,False,False,Medium,False,False,True,False,False,6999.994089316088,5.260273972602739,5-10 years,False,True,False,False,99.78320000000001,162.127,0,42000.00011484878,3500.0000095707314,0.06929142838195153,0.0,0.543200226245871,0,0,0,0,1
1,major_purchase,0.1322,283.93,10.81977828,12.5,707,2580.0,3972,92.4,3,0,0,0,Good,False,False,True,False,High,False,False,True,False,Medium DTI,False,True,False,Very High,False,False,False,False,True,8400.292041451237,7.068493150684931,5-10 years,False,True,False,False,93.4654,1155.0,0,49999.99977948582,4166.666648290485,0.06814320030053084,0.8488372093023256,0.5408008953749233,0,0,0,1,1
1,debt_consolidation,0.1531,522.23,11.62625415,12.15,672,5369.958333,37859,82.5,1,1,0,0,Fair,False,True,False,False,High,False,False,True,False,Medium DTI,False,True,False,Very High,False,False,False,False,True,14999.140133350904,14.712214610958902,10-15 years,False,False,True,False,102.88320000000002,1002.375,0,111999.99996895,9333.333330745832,0.05595321430122632,0.13594146448286792,0.6317753604659501,1,0,0,1,1
1,debt_consolidation,0.1392,187.76,11.29177992,21.48,677,6630.0,62680,84.5,1,0,0,0,Fair,False,True,False,False,High,False,False,True,False,High DTI,False,False,True,Very High,False,False,False,False,True,5499.902441634898,18.164383561643834,15+ years,False,False,False,True,94.2384,1815.06,1,80160.00029509365,6680.000024591137,0.028107784327664313,0.110105580693816,0.6450439222399031,0,0,0,1,1
1,all_other,0.1322,219.71,10.59663473,8.64,757,3209.958333,6770,18.8,6,0,0,1,Excellent,False,False,False,True,High,False,False,True,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,6500.292904685139,8.794406391780822,5-10 years,False,True,False,False,100.07540000000002,162.43200000000002,0,39999.99987615706,3333.3333230130884,0.0659130002040715,1.3645036930764423,0.3356787626270187,0,0,1,0,1
1,home_improvement,0.074,77.65,10.81174611,1.33,797,7589.958333,1844,2.9,0,0,0,0,Excellent,False,False,False,True,Low,True,False,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,2499.9749053624237,20.79440639178082,15+ years,False,False,False,True,58.977999999999994,3.857,0,49599.99986543425,4133.333322119521,0.018786290373548214,0.0,0.09298251412676804,0,0,0,0,1
1,debt_consolidation,0.1426,34.31,10.71441777,24.61,662,2554.0,7153,53.4,0,1,0,0,Fair,False,True,False,False,High,False,False,True,False,High DTI,False,False,True,Medium,False,False,True,False,False,1000.1735883912704,6.997260273972603,5-10 years,False,True,False,False,94.4012,1314.174,1,45000.00005613948,3750.0000046782898,0.009149333321919138,0.0,0.6559418519682898,1,0,0,0,1
1,debt_consolidation,0.1635,556.44,10.77895629,18.13,717,1620.0,5481,99.7,0,0,0,0,Good,False,False,True,False,Very High,False,False,False,True,Medium DTI,False,True,False,Very High,False,False,False,False,True,15749.75513798023,4.438356164383562,< 5 years,True,False,False,False,117.2295,1807.561,0,48000.00000527866,4000.0000004398885,0.1391099999847018,0.0,0.6196238715003498,0,0,0,1,1
1,all_other,0.1496,866.13,11.17504424,8.73,702,5069.958333,8414,24.5,1,1,0,0,Good,False,False,True,False,High,False,False,True,False,Low DTI,True,False,False,Low,False,True,False,False,False,24999.607787313802,13.890296802739725,10-15 years,False,False,True,False,105.01920000000001,213.88500000000002,0,71328.00027207386,5944.000022672822,0.1457150061736591,0.1439854042287649,0.47901577785229926,1,0,0,0,1
1,debt_consolidation,0.1183,198.81,10.71441777,23.15,702,3632.0,13029,58.7,0,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,High DTI,False,False,True,Medium,False,False,True,False,False,6000.330848643226,9.95068493150685,5-10 years,False,True,False,False,83.0466,1358.905,0,45000.00005613948,3750.0000046782898,0.05301599993386021,0.0,0.5342829200606657,0,0,0,0,1
1,debt_consolidation,0.1322,507.01,10.3809632,15.63,707,14879.95833,14489,89.4,0,0,0,0,Good,False,False,True,False,High,False,False,True,False,Medium DTI,False,True,False,Very High,False,False,False,False,True,15000.289042849265,40.76700912328767,15+ years,False,False,False,True,93.4654,1397.3220000000001,0,32240.000108953,2686.6666757460835,0.18871339886597732,0.0,0.5526902772959159,0,0,0,1,1
1,credit_card,0.1287,201.8,10.96819829,18.12,687,3480.0,6184,85.9,1,0,0,0,Fair,False,True,False,False,High,False,False,True,False,Medium DTI,False,True,False,Very High,False,False,False,False,True,6000.350267465548,9.534246575342467,5-10 years,False,True,False,False,88.41690000000001,1556.5080000000003,1,58000.00002734373,4833.333335611977,0.04175172411824745,0.20977011494252873,0.5912408820912867,0,0,0,1,1
1,all_other,0.0894,190.63,10.30895266,14.72,757,2099.958333,144,5.8,0,0,0,0,Excellent,False,False,False,True,Medium,False,True,False,False,Medium DTI,False,True,False,Very Low,True,False,False,False,False,5999.971940613176,5.753310501369863,5-10 years,False,True,False,False,67.6758,85.376,0,29999.999980671204,2499.999998389267,0.07625200004912863,0.0,0.2676356087543359,0,0,0,0,1
1,all_other,0.1426,41.17,8.476371197,13.75,702,2580.0,0,36.5,0,0,0,1,Good,False,False,True,False,High,False,False,True,False,Medium DTI,False,True,False,Low,False,True,False,False,False,1200.1500039075663,7.068493150684931,5-10 years,False,True,False,False,100.1052,501.875,0,4800.000000499288,400.00000004160734,0.10292499998929391,0.0,0.5058482296465074,0,0,0,0,1
1,debt_consolidation,0.0894,174.75,11.28978191,9.29,742,3090.0,7057,49.3,4,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,Low DTI,True,False,False,Medium,False,False,True,False,False,5500.15787977838,8.465753424657533,5-10 years,False,True,False,False,66.3348,457.99699999999996,0,79999.99970751852,6666.66664229321,0.026212500095833383,0.9449838187702266,0.32318826994052297,0,0,1,0,1
1,home_improvement,0.1183,414.18,10.91508846,1.07,737,3569.958333,2054,11.4,0,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,12500.462908762393,9.780707761643836,5-10 years,False,True,False,False,87.1871,12.198,0,54999.999768196554,4583.3333140163795,0.09036654583540503,0.0,0.29899739572269757,0,0,0,0,1
1,debt_consolidation,0.1357,407.63,11.60823564,10.46,677,8339.958333,7259,59.0,0,0,1,0,Fair,False,True,False,False,High,False,False,True,False,Medium DTI,False,True,False,Medium,False,False,True,False,False,12000.004232630818,22.84920091232877,15+ years,False,False,False,True,91.8689,617.1400000000001,0,109999.99947479916,9166.66662289993,0.04446872748504557,0.0,0.5510139453568298,0,1,0,0,1
1,debt_consolidation,0.1253,70.28,11.12726298,8.33,682,5429.958333,11023,72.0,3,0,1,0,Fair,False,True,False,False,High,False,False,True,False,Low DTI,True,False,False,High,False,False,False,True,False,2099.9152914890196,14.876598172602739,10-15 years,False,False,True,False,85.4546,599.76,0,67999.99971723938,5666.666643103282,0.012402352992748486,0.4033180119800378,0.5274851063338124,0,1,0,1,1
1,all_other,0.1253,167.34,9.700146629,4.85,722,1110.0,1231,11.8,3,0,0,1,Good,False,False,True,False,High,False,False,True,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,4999.99750822101,3.041095890410959,< 5 years,True,False,False,False,90.4666,57.23,0,16320.000007864654,1360.0000006553878,0.12304411758776353,1.9729729729729728,0.35976091776684027,0,0,0,0,1
1,debt_consolidation,0.1635,551.14,11.42954386,14.45,662,4020.0,22689,84.0,0,0,0,0,Fair,False,True,False,False,Very High,False,False,False,True,Medium DTI,False,True,False,Very High,False,False,False,False,True,15599.74129600033,11.013698630136986,10-15 years,False,False,True,False,108.23700000000001,1213.8,0,92000.00036513175,7666.666697094312,0.07188782580164643,0.0,0.6837349708411945,0,0,0,1,1
1,debt_consolidation,0.1357,203.82,10.4341158,20.79,682,2310.0,5950,57.8,0,0,0,0,Fair,False,True,False,False,High,False,False,True,False,High DTI,False,False,True,Medium,False,False,True,False,False,6000.149308674075,6.328767123287672,5-10 years,False,True,False,False,92.5474,1201.6619999999998,1,33999.99987765788,2833.3333231381566,0.07193647084708413,0.0,0.5919179733448996,0,0,0,0,1
1,credit_card,0.1565,279.89,10.1266311,7.34,672,2160.958333,6706,97.2,1,0,0,0,Fair,False,True,False,False,High,False,False,True,False,Low DTI,True,False,False,Very High,False,False,False,False,True,8000.404346331883,5.920433789041096,5-10 years,False,True,False,False,105.168,713.448,0,24999.999903741576,2083.333325311798,0.134347200517282,0.33781308452466124,0.6327444018817849,0,0,0,1,1
1,small_business,0.1565,699.73,10.858999,0.35,797,9690.041667,39,0.6,1,0,0,0,Excellent,False,False,False,True,High,False,False,True,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,20001.15378634038,26.548059361643833,15+ years,False,False,False,True,124.7305,0.21,0,52000.000126694686,4333.333343891224,0.16147615345272748,0.07533507337600595,0.24342489424825992,0,0,0,0,1
1,debt_consolidation,0.1322,135.21,9.76995616,14.13,677,5759.958333,9874,62.5,1,0,0,0,Fair,False,True,False,False,High,False,False,True,False,Medium DTI,False,True,False,High,False,False,False,True,False,4000.294040519219,15.780707761643834,15+ years,False,False,False,True,89.49940000000001,883.125,0,17500.000001546898,1458.3333334622414,0.09271542856323307,0.12673702790828853,0.5670866544079431,0,0,0,0,1
1,credit_card,0.1183,298.21,11.1844214,19.5,737,4500.0,12893,90.8,1,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,Medium DTI,False,True,False,Very High,False,False,False,False,True,9000.345366801952,12.32876712328767,10-15 years,False,False,True,False,87.1871,1770.6,0,72000.00014413013,6000.000012010844,0.0497016665671735,0.16222222222222224,0.4913544600437531,0,0,0,1,1
1,debt_consolidation,0.1461,165.49,10.93310697,8.81,662,8220.0,5993,70.5,0,1,1,0,Fair,False,True,False,False,High,False,False,True,False,Low DTI,True,False,False,High,False,False,False,True,False,4800.338987227856,22.52054794520548,15+ years,False,False,False,True,96.71820000000001,621.105,0,56000.00001583201,4666.666667986001,0.0354621428471172,0.0,0.6051045548389545,1,1,0,1,1
